latitude,longitude,Emmisions
44.900375,-123.398673,GHG emissions mtons CO2e
45.399216,-120.678512,GHG emissions mtons CO2e
45.45589,-123.759299,GHG emissions mtons CO2e
45.5912,-118.73388,GHG emissions mtons CO2e
45.304081,-117.999149,GHG emissions mtons CO2e
45.593753,-117.18558,GHG emissions mtons CO2e
45.164536,-121.165069,GHG emissions mtons CO2e
45.553542,-123.097615,GHG emissions mtons CO2e
44.736415,-120.026861,GHG emissions mtons CO2e
45.247827,-123.316399,GHG emissions mtons CO2e
39.869471,-77.21773,GHG emissions mtons CO2e
40.469757,-79.980451,GHG emissions mtons CO2e
40.81238,-79.464129,GHG emissions mtons CO2e
40.68414,-80.350721,GHG emissions mtons CO2e
39.99862,-78.494751,GHG emissions mtons CO2e
40.413957,-75.92686,GHG emissions mtons CO2e
40.497922,-78.310636,GHG emissions mtons CO2e
41.791495,-76.502124,GHG emissions mtons CO2e
40.336887,-75.10706,GHG emissions mtons CO2e
40.913847,-79.918978,GHG emissions mtons CO2e
40.510312,-78.710463,GHG emissions mtons CO2e
41.438288,-78.198314,GHG emissions mtons CO2e
40.918366,-75.705039,GHG emissions mtons CO2e
40.90916,-77.84783,GHG emissions mtons CO2e
39.973965,-75.749732,GHG emissions mtons CO2e
41.198159,-79.420369,GHG emissions mtons CO2e
41.000249,-78.473749,GHG emissions mtons CO2e
41.245301,-77.649141,GHG emissions mtons CO2e
41.045517,-76.40426,GHG emissions mtons CO2e
41.687876,-80.107795,GHG emissions mtons CO2e
40.164805,-77.263442,GHG emissions mtons CO2e
40.412565,-76.792634,GHG emissions mtons CO2e
39.91667,-75.398786,GHG emissions mtons CO2e
41.427334,-78.653938,GHG emissions mtons CO2e
42.117952,-80.096386,GHG emissions mtons CO2e
39.918907,-79.640119,GHG emissions mtons CO2e
41.513304,-79.249705,GHG emissions mtons CO2e
39.926685,-77.724497,GHG emissions mtons CO2e
39.91075,-78.122617,GHG emissions mtons CO2e
39.847707,-80.225655,GHG emissions mtons CO2e
40.422311,-77.968595,GHG emissions mtons CO2e
40.651432,-79.087545,GHG emissions mtons CO2e
41.138028,-79.012419,GHG emissions mtons CO2e
40.530673,-77.400438,GHG emissions mtons CO2e
41.440284,-75.609666,GHG emissions mtons CO2e
40.041992,-76.250198,GHG emissions mtons CO2e
40.992735,-80.334446,GHG emissions mtons CO2e
40.371559,-76.46487,GHG emissions mtons CO2e
40.614241,-75.590627,GHG emissions mtons CO2e
41.172787,-75.976035,GHG emissions mtons CO2e
41.34362,-77.055225,GHG emissions mtons CO2e
41.81459,-78.572463,GHG emissions mtons CO2e
41.300014,-80.252786,GHG emissions mtons CO2e
40.601607,-77.651938,GHG emissions mtons CO2e
41.05624,-75.329065,GHG emissions mtons CO2e
40.209999,-75.370201,GHG emissions mtons CO2e
41.029291,-76.665195,GHG emissions mtons CO2e
40.752791,-75.307447,GHG emissions mtons CO2e
40.851524,-76.709877,GHG emissions mtons CO2e
40.39778,-77.266328,GHG emissions mtons CO2e
40.009376,-75.133346,GHG emissions mtons CO2e
41.325949,-75.031514,GHG emissions mtons CO2e
41.748587,-77.894436,GHG emissions mtons CO2e
40.703682,-76.217788,GHG emissions mtons CO2e
40.755407,-77.072929,GHG emissions mtons CO2e
39.981297,-79.028486,GHG emissions mtons CO2e
41.439285,-76.511717,GHG emissions mtons CO2e
41.819665,-75.800969,GHG emissions mtons CO2e
41.766859,-77.257288,GHG emissions mtons CO2e
40.962179,-77.055475,GHG emissions mtons CO2e
41.40198,-79.754418,GHG emissions mtons CO2e
41.843669,-79.313173,GHG emissions mtons CO2e
40.200005,-80.252132,GHG emissions mtons CO2e
41.647007,-75.293193,GHG emissions mtons CO2e
40.311068,-79.466688,GHG emissions mtons CO2e
41.525173,-76.008731,GHG emissions mtons CO2e
39.921751,-76.728889,GHG emissions mtons CO2e
41.701614,-71.289286,GHG emissions mtons CO2e
41.668949,-71.577634,GHG emissions mtons CO2e
41.502504,-71.283689,GHG emissions mtons CO2e
41.869765,-71.578626,GHG emissions mtons CO2e
41.400981,-71.617598,GHG emissions mtons CO2e
34.213809,-82.46046,GHG emissions mtons CO2e
33.550013,-81.632983,GHG emissions mtons CO2e
32.979784,-81.363421,GHG emissions mtons CO2e
34.521235,-82.638603,GHG emissions mtons CO2e
33.203021,-81.053161,GHG emissions mtons CO2e
33.260552,-81.434228,GHG emissions mtons CO2e
32.358147,-80.68932,GHG emissions mtons CO2e
33.2077,-79.953655,GHG emissions mtons CO2e
33.67478,-80.780347,GHG emissions mtons CO2e
32.800458,-79.94248,GHG emissions mtons CO2e
35.049796,-81.607647,GHG emissions mtons CO2e
34.689345,-81.161249,GHG emissions mtons CO2e
34.637018,-80.159227,GHG emissions mtons CO2e
33.664682,-80.217889,GHG emissions mtons CO2e
32.835018,-80.655244,GHG emissions mtons CO2e
34.332185,-79.962115,GHG emissions mtons CO2e
34.390172,-79.374964,GHG emissions mtons CO2e
33.082186,-80.404697,GHG emissions mtons CO2e
33.776498,-81.968245,GHG emissions mtons CO2e
34.395669,-81.127001,GHG emissions mtons CO2e
34.028535,-79.710233,GHG emissions mtons CO2e
33.417531,-79.296333,GHG emissions mtons CO2e
34.892645,-82.372077,GHG emissions mtons CO2e
34.155796,-82.127876,GHG emissions mtons CO2e
32.778335,-81.143817,GHG emissions mtons CO2e
33.909269,-78.976675,GHG emissions mtons CO2e
32.43059,-81.021627,GHG emissions mtons CO2e
34.338356,-80.590885,GHG emissions mtons CO2e
34.686818,-80.703688,GHG emissions mtons CO2e
34.483678,-82.005489,GHG emissions mtons CO2e
34.15864,-80.251209,GHG emissions mtons CO2e
33.892589,-81.272831,GHG emissions mtons CO2e
33.897605,-82.316192,GHG emissions mtons CO2e
34.08362,-79.354001,GHG emissions mtons CO2e
34.601805,-79.677942,GHG emissions mtons CO2e
34.28973,-81.600053,GHG emissions mtons CO2e
34.748771,-83.061543,GHG emissions mtons CO2e
33.436135,-80.802913,GHG emissions mtons CO2e
34.88538,-82.723376,GHG emissions mtons CO2e
34.029095,-80.898037,GHG emissions mtons CO2e
34.005278,-81.727903,GHG emissions mtons CO2e
34.93329,-81.99106,GHG emissions mtons CO2e
33.916253,-80.382288,GHG emissions mtons CO2e
34.690397,-81.615896,GHG emissions mtons CO2e
33.626463,-79.716475,GHG emissions mtons CO2e
34.970188,-81.183187,GHG emissions mtons CO2e
43.724719,-98.577587,GHG emissions mtons CO2e
44.418265,-98.279422,GHG emissions mtons CO2e
43.186912,-101.677181,GHG emissions mtons CO2e
42.985799,-97.884199,GHG emissions mtons CO2e
44.376675,-96.797797,GHG emissions mtons CO2e
45.589254,-98.352175,GHG emissions mtons CO2e
43.72988,-99.092941,GHG emissions mtons CO2e
44.044306,-99.203998,GHG emissions mtons CO2e
44.896226,-103.501436,GHG emissions mtons CO2e
45.785575,-100.002107,GHG emissions mtons CO2e
43.206185,-98.595143,GHG emissions mtons CO2e
44.855211,-97.724912,GHG emissions mtons CO2e
42.91615,-96.980468,GHG emissions mtons CO2e
44.966285,-97.198837,GHG emissions mtons CO2e
45.685671,-101.179665,GHG emissions mtons CO2e
43.684943,-103.46225,GHG emissions mtons CO2e
43.680439,-98.155868,GHG emissions mtons CO2e
45.355034,-97.58143,GHG emissions mtons CO2e
44.75629,-96.690239,GHG emissions mtons CO2e
45.148049,-100.837953,GHG emissions mtons CO2e
43.391506,-98.358433,GHG emissions mtons CO2e
45.41168,-99.205362,GHG emissions mtons CO2e
43.221619,-103.512609,GHG emissions mtons CO2e
45.065476,-99.153564,GHG emissions mtons CO2e
45.172637,-96.772261,GHG emissions mtons CO2e
43.179098,-99.202153,GHG emissions mtons CO2e
44.282885,-101.59546,GHG emissions mtons CO2e
44.680619,-97.178598,GHG emissions mtons CO2e
44.546713,-99.004575,GHG emissions mtons CO2e
43.680612,-97.796845,GHG emissions mtons CO2e
45.596612,-103.473867,GHG emissions mtons CO2e
44.384452,-99.975684,GHG emissions mtons CO2e
43.33671,-97.749383,GHG emissions mtons CO2e
44.537301,-99.492148,GHG emissions mtons CO2e
43.677506,-101.626323,GHG emissions mtons CO2e
44.06341,-98.62317,GHG emissions mtons CO2e
43.95199,-100.686139,GHG emissions mtons CO2e
44.362969,-97.499313,GHG emissions mtons CO2e
44.02845,-97.123223,GHG emissions mtons CO2e
44.348583,-103.805817,GHG emissions mtons CO2e
43.27942,-96.722286,GHG emissions mtons CO2e
43.894812,-99.841925,GHG emissions mtons CO2e
43.678924,-97.362036,GHG emissions mtons CO2e
45.784249,-99.211421,GHG emissions mtons CO2e
45.737044,-97.58087,GHG emissions mtons CO2e
44.605282,-102.714169,GHG emissions mtons CO2e
43.58469,-100.760955,GHG emissions mtons CO2e
44.021541,-97.608122,GHG emissions mtons CO2e
43.667472,-96.795726,GHG emissions mtons CO2e
44.012429,-96.676054,GHG emissions mtons CO2e
43.33363,-102.561699,GHG emissions mtons CO2e
44.002349,-102.823801,GHG emissions mtons CO2e
45.483387,-102.467995,GHG emissions mtons CO2e
45.052713,-99.962003,GHG emissions mtons CO2e
45.623397,-96.947551,GHG emissions mtons CO2e
44.021032,-98.092105,GHG emissions mtons CO2e
44.923772,-98.339615,GHG emissions mtons CO2e
44.415547,-100.749163,GHG emissions mtons CO2e
44.722325,-100.131399,GHG emissions mtons CO2e
43.208794,-100.707664,GHG emissions mtons CO2e
43.349729,-99.876219,GHG emissions mtons CO2e
43.30867,-97.150185,GHG emissions mtons CO2e
42.831106,-96.650829,GHG emissions mtons CO2e
45.427605,-100.027856,GHG emissions mtons CO2e
43.006607,-97.388339,GHG emissions mtons CO2e
44.989764,-101.660827,GHG emissions mtons CO2e
36.116731,-84.195418,GHG emissions mtons CO2e
35.51366,-86.458294,GHG emissions mtons CO2e
36.069253,-88.071212,GHG emissions mtons CO2e
35.593668,-85.205979,GHG emissions mtons CO2e
35.688185,-83.922973,GHG emissions mtons CO2e
35.153914,-84.859414,GHG emissions mtons CO2e
36.401592,-84.159249,GHG emissions mtons CO2e
35.808394,-86.062404,GHG emissions mtons CO2e
35.965918,-88.452298,GHG emissions mtons CO2e
36.284744,-82.126593,GHG emissions mtons CO2e
36.255169,-87.100808,GHG emissions mtons CO2e
35.420253,-88.611353,GHG emissions mtons CO2e
36.501542,-83.660722,GHG emissions mtons CO2e
36.545788,-85.545816,GHG emissions mtons CO2e
35.916198,-83.119224,GHG emissions mtons CO2e
35.488759,-86.078219,GHG emissions mtons CO2e
35.818795,-89.132494,GHG emissions mtons CO2e
35.952398,-84.994761,GHG emissions mtons CO2e
36.169129,-86.78479,GHG emissions mtons CO2e
35.603136,-88.110292,GHG emissions mtons CO2e
35.982219,-85.833596,GHG emissions mtons CO2e
36.145533,-87.364155,GHG emissions mtons CO2e
36.052831,-89.40359,GHG emissions mtons CO2e
35.196993,-89.413803,GHG emissions mtons CO2e
36.369888,-84.937764,GHG emissions mtons CO2e
35.155926,-86.099203,GHG emissions mtons CO2e
35.991637,-88.93381,GHG emissions mtons CO2e
35.202723,-87.035319,GHG emissions mtons CO2e
36.277463,-83.509493,GHG emissions mtons CO2e
36.179514,-82.847485,GHG emissions mtons CO2e
35.393356,-85.710389,GHG emissions mtons CO2e
36.218397,-83.266071,GHG emissions mtons CO2e
35.160762,-85.197711,GHG emissions mtons CO2e
36.521419,-83.227453,GHG emissions mtons CO2e
35.218785,-88.988697,GHG emissions mtons CO2e
35.201893,-88.185696,GHG emissions mtons CO2e
36.452211,-82.931386,GHG emissions mtons CO2e
35.58669,-89.282536,GHG emissions mtons CO2e
35.653994,-88.387674,GHG emissions mtons CO2e
36.325295,-88.300288,GHG emissions mtons CO2e
35.802291,-87.467101,GHG emissions mtons CO2e
36.285782,-87.705598,GHG emissions mtons CO2e
36.040822,-87.790453,GHG emissions mtons CO2e
36.354241,-85.674094,GHG emissions mtons CO2e
36.048479,-83.440966,GHG emissions mtons CO2e
36.453203,-81.861247,GHG emissions mtons CO2e
35.992726,-83.937721,GHG emissions mtons CO2e
36.333905,-89.485536,GHG emissions mtons CO2e
35.762951,-89.627732,GHG emissions mtons CO2e
35.220476,-87.396546,GHG emissions mtons CO2e
35.523244,-87.496983,GHG emissions mtons CO2e
35.142916,-86.593298,GHG emissions mtons CO2e
35.73745,-84.316204,GHG emissions mtons CO2e
35.424471,-84.619962,GHG emissions mtons CO2e
35.175228,-88.563629,GHG emissions mtons CO2e
36.537757,-86.00096,GHG emissions mtons CO2e
35.606056,-88.833424,GHG emissions mtons CO2e
35.133422,-85.618399,GHG emissions mtons CO2e
35.468343,-86.765865,GHG emissions mtons CO2e
35.615696,-87.077763,GHG emissions mtons CO2e
35.512203,-84.816102,GHG emissions mtons CO2e
35.447818,-84.249705,GHG emissions mtons CO2e
36.500354,-87.380887,GHG emissions mtons CO2e
35.288888,-86.358684,GHG emissions mtons CO2e
36.138697,-84.639262,GHG emissions mtons CO2e
36.358171,-89.149879,GHG emissions mtons CO2e
36.34485,-85.283076,GHG emissions mtons CO2e
35.663749,-87.869329,GHG emissions mtons CO2e
36.559364,-85.075741,GHG emissions mtons CO2e
35.109437,-84.541112,GHG emissions mtons CO2e
36.14094,-85.49618,GHG emissions mtons CO2e
35.600587,-84.949552,GHG emissions mtons CO2e
35.847249,-84.523942,GHG emissions mtons CO2e
36.52753,-86.869377,GHG emissions mtons CO2e
35.843369,-86.417213,GHG emissions mtons CO2e
36.435276,-84.503528,GHG emissions mtons CO2e
35.372358,-85.410322,GHG emissions mtons CO2e
35.80181,-83.515696,GHG emissions mtons CO2e
35.183794,-89.895397,GHG emissions mtons CO2e
36.25565,-85.942078,GHG emissions mtons CO2e
36.458464,-87.811889,GHG emissions mtons CO2e
36.510213,-82.299396,GHG emissions mtons CO2e
36.473443,-86.459798,GHG emissions mtons CO2e
35.500259,-89.766803,GHG emissions mtons CO2e
36.39303,-86.156691,GHG emissions mtons CO2e
36.100126,-82.418214,GHG emissions mtons CO2e
36.28414,-83.836088,GHG emissions mtons CO2e
35.699234,-85.458409,GHG emissions mtons CO2e
35.67825,-85.777343,GHG emissions mtons CO2e
36.295665,-82.495037,GHG emissions mtons CO2e
35.242847,-87.819843,GHG emissions mtons CO2e
36.303386,-88.720803,GHG emissions mtons CO2e
35.927049,-85.455785,GHG emissions mtons CO2e
35.894845,-86.897886,GHG emissions mtons CO2e
36.148476,-86.29021,GHG emissions mtons CO2e
31.841261,-95.661726,GHG emissions mtons CO2e
32.312258,-102.640206,GHG emissions mtons CO2e
31.251951,-94.611056,GHG emissions mtons CO2e
28.104225,-96.977983,GHG emissions mtons CO2e
33.616305,-98.687267,GHG emissions mtons CO2e
34.964179,-101.356636,GHG emissions mtons CO2e
28.891408,-98.535381,GHG emissions mtons CO2e
29.891901,-96.27017,GHG emissions mtons CO2e
34.067521,-102.830345,GHG emissions mtons CO2e
29.756389,-99.248285,GHG emissions mtons CO2e
30.100771,-97.310643,GHG emissions mtons CO2e
33.618802,-99.208189,GHG emissions mtons CO2e
28.416077,-97.742586,GHG emissions mtons CO2e
31.042312,-97.481404,GHG emissions mtons CO2e
29.448671,-98.520147,GHG emissions mtons CO2e
30.266456,-98.399217,GHG emissions mtons CO2e
32.73859,-101.439199,GHG emissions mtons CO2e
31.900819,-97.637641,GHG emissions mtons CO2e
33.446062,-94.422393,GHG emissions mtons CO2e
29.167817,-95.434647,GHG emissions mtons CO2e
30.656713,-96.302394,GHG emissions mtons CO2e
29.808997,-103.252458,GHG emissions mtons CO2e
34.525172,-101.205893,GHG emissions mtons CO2e
27.034994,-98.215276,GHG emissions mtons CO2e
31.764103,-98.99847,GHG emissions mtons CO2e
30.493487,-96.622091,GHG emissions mtons CO2e
30.78963,-98.201187,GHG emissions mtons CO2e
29.832399,-97.628141,GHG emissions mtons CO2e
28.441719,-96.579574,GHG emissions mtons CO2e
32.29315,-99.372249,GHG emissions mtons CO2e
26.102923,-97.478958,GHG emissions mtons CO2e
32.974581,-94.979085,GHG emissions mtons CO2e
35.405496,-101.355356,GHG emissions mtons CO2e
33.083698,-94.357579,GHG emissions mtons CO2e
34.533621,-102.258786,GHG emissions mtons CO2e
29.696374,-94.669445,GHG emissions mtons CO2e
31.843872,-95.156345,GHG emissions mtons CO2e
34.529337,-100.208336,GHG emissions mtons CO2e
33.785904,-98.212917,GHG emissions mtons CO2e
33.60844,-102.830449,GHG emissions mtons CO2e
31.877105,-100.635236,GHG emissions mtons CO2e
31.914205,-99.346622,GHG emissions mtons CO2e
33.194737,-96.579707,GHG emissions mtons CO2e
34.963358,-100.272135,GHG emissions mtons CO2e
29.596296,-96.508935,GHG emissions mtons CO2e
29.805491,-98.260544,GHG emissions mtons CO2e
31.951645,-98.549617,GHG emissions mtons CO2e
31.318865,-99.863648,GHG emissions mtons CO2e
33.639196,-97.210343,GHG emissions mtons CO2e
31.391177,-97.798022,GHG emissions mtons CO2e
34.091906,-100.276442,GHG emissions mtons CO2e
31.422796,-102.487774,GHG emissions mtons CO2e
30.717532,-101.404211,GHG emissions mtons CO2e
33.609144,-101.29871,GHG emissions mtons CO2e
31.445908,-104.526945,GHG emissions mtons CO2e
36.28637,-102.59402,GHG emissions mtons CO2e
32.766987,-96.778424,GHG emissions mtons CO2e
32.741934,-101.947322,GHG emissions mtons CO2e
34.940766,-102.607564,GHG emissions mtons CO2e
33.385933,-95.67335,GHG emissions mtons CO2e
33.205132,-97.12114,GHG emissions mtons CO2e
29.082346,-97.361654,GHG emissions mtons CO2e
33.615363,-100.787617,GHG emissions mtons CO2e
28.423587,-99.765871,GHG emissions mtons CO2e
34.955036,-100.815846,GHG emissions mtons CO2e
27.681123,-98.497393,GHG emissions mtons CO2e
32.324645,-98.83656,GHG emissions mtons CO2e
31.865301,-102.542507,GHG emissions mtons CO2e
29.985877,-100.307373,GHG emissions mtons CO2e
32.346878,-96.79694,GHG emissions mtons CO2e
31.766403,-106.24139,GHG emissions mtons CO2e
32.238136,-98.222377,GHG emissions mtons CO2e
31.25193,-96.934127,GHG emissions mtons CO2e
33.591161,-96.104988,GHG emissions mtons CO2e
29.877886,-96.921231,GHG emissions mtons CO2e
32.740473,-100.40312,GHG emissions mtons CO2e
34.07373,-101.303274,GHG emissions mtons CO2e
33.963306,-99.816828,GHG emissions mtons CO2e
29.526602,-95.771015,GHG emissions mtons CO2e
33.175846,-95.219066,GHG emissions mtons CO2e
31.70126,-96.144487,GHG emissions mtons CO2e
28.869334,-99.108788,GHG emissions mtons CO2e
32.743942,-102.631561,GHG emissions mtons CO2e
29.228366,-94.895426,GHG emissions mtons CO2e
33.183792,-101.301134,GHG emissions mtons CO2e
30.325088,-98.941851,GHG emissions mtons CO2e
31.868006,-101.521494,GHG emissions mtons CO2e
28.6607,-97.430415,GHG emissions mtons CO2e
29.461917,-97.491861,GHG emissions mtons CO2e
35.402542,-100.812374,GHG emissions mtons CO2e
33.624524,-96.675693,GHG emissions mtons CO2e
32.486397,-94.816276,GHG emissions mtons CO2e
30.543231,-95.988082,GHG emissions mtons CO2e
29.583532,-97.946771,GHG emissions mtons CO2e
34.068436,-101.822888,GHG emissions mtons CO2e
34.453189,-100.576343,GHG emissions mtons CO2e
31.707342,-98.111756,GHG emissions mtons CO2e
36.272847,-101.35693,GHG emissions mtons CO2e
34.289904,-99.745697,GHG emissions mtons CO2e
30.329648,-94.393178,GHG emissions mtons CO2e
29.857273,-95.393037,GHG emissions mtons CO2e
32.547991,-94.374434,GHG emissions mtons CO2e
35.840244,-102.610047,GHG emissions mtons CO2e
33.175965,-99.730773,GHG emissions mtons CO2e
30.061225,-98.029267,GHG emissions mtons CO2e
35.815956,-100.27921,GHG emissions mtons CO2e
32.211633,-95.853418,GHG emissions mtons CO2e
26.396384,-98.18099,GHG emissions mtons CO2e
31.982681,-97.130668,GHG emissions mtons CO2e
33.605932,-102.343398,GHG emissions mtons CO2e
32.430149,-97.831677,GHG emissions mtons CO2e
33.148959,-95.565194,GHG emissions mtons CO2e
31.323036,-95.4216,GHG emissions mtons CO2e
32.303471,-101.438772,GHG emissions mtons CO2e
31.450868,-105.377549,GHG emissions mtons CO2e
33.123292,-96.084202,GHG emissions mtons CO2e
35.837047,-101.362746,GHG emissions mtons CO2e
31.303424,-100.981304,GHG emissions mtons CO2e
33.232093,-98.171609,GHG emissions mtons CO2e
28.959802,-96.58908,GHG emissions mtons CO2e
30.752932,-94.022294,GHG emissions mtons CO2e
30.621957,-104.191304,GHG emissions mtons CO2e
29.854,-94.149331,GHG emissions mtons CO2e
27.041212,-98.700127,GHG emissions mtons CO2e
27.733516,-98.090814,GHG emissions mtons CO2e
32.379821,-97.364959,GHG emissions mtons CO2e
32.743709,-99.87443,GHG emissions mtons CO2e
28.908996,-97.852205,GHG emissions mtons CO2e
32.598944,-96.288378,GHG emissions mtons CO2e
29.943525,-98.709269,GHG emissions mtons CO2e
26.890213,-97.591143,GHG emissions mtons CO2e
33.18478,-100.76972,GHG emissions mtons CO2e
30.059953,-99.353339,GHG emissions mtons CO2e
30.479472,-99.746396,GHG emissions mtons CO2e
33.614268,-100.245345,GHG emissions mtons CO2e
29.347086,-100.4177,GHG emissions mtons CO2e
27.438735,-97.66062,GHG emissions mtons CO2e
33.616657,-99.747112,GHG emissions mtons CO2e
33.667263,-95.570348,GHG emissions mtons CO2e
34.068861,-102.348018,GHG emissions mtons CO2e
31.196731,-98.240889,GHG emissions mtons CO2e
28.351098,-99.096774,GHG emissions mtons CO2e
29.382578,-96.923633,GHG emissions mtons CO2e
30.321078,-96.976321,GHG emissions mtons CO2e
31.300493,-95.995622,GHG emissions mtons CO2e
30.158451,-94.844078,GHG emissions mtons CO2e
31.547543,-96.593623,GHG emissions mtons CO2e
36.2802,-100.272683,GHG emissions mtons CO2e
28.351535,-98.126961,GHG emissions mtons CO2e
30.707584,-98.68469,GHG emissions mtons CO2e
31.844936,-103.561229,GHG emissions mtons CO2e
33.611469,-101.819944,GHG emissions mtons CO2e
33.178412,-101.818493,GHG emissions mtons CO2e
31.205477,-99.359856,GHG emissions mtons CO2e
31.549493,-97.201472,GHG emissions mtons CO2e
28.384922,-98.578853,GHG emissions mtons CO2e
30.966878,-95.930372,GHG emissions mtons CO2e
32.798182,-94.356853,GHG emissions mtons CO2e
32.30983,-101.961836,GHG emissions mtons CO2e
30.703229,-99.237613,GHG emissions mtons CO2e
28.77476,-96.001532,GHG emissions mtons CO2e
28.729787,-100.316678,GHG emissions mtons CO2e
29.353661,-99.111085,GHG emissions mtons CO2e
30.884392,-99.853962,GHG emissions mtons CO2e
31.870896,-102.024326,GHG emissions mtons CO2e
30.791242,-96.984395,GHG emissions mtons CO2e
31.494888,-98.594623,GHG emissions mtons CO2e
32.304117,-100.924392,GHG emissions mtons CO2e
33.678356,-97.725014,GHG emissions mtons CO2e
30.300611,-95.494719,GHG emissions mtons CO2e
35.835676,-101.890502,GHG emissions mtons CO2e
33.116466,-94.731265,GHG emissions mtons CO2e
34.057899,-100.793152,GHG emissions mtons CO2e
31.62056,-94.62025,GHG emissions mtons CO2e
32.048448,-96.476909,GHG emissions mtons CO2e
30.786718,-93.73925,GHG emissions mtons CO2e
32.312338,-100.418108,GHG emissions mtons CO2e
27.738737,-97.51866,GHG emissions mtons CO2e
36.278744,-100.815864,GHG emissions mtons CO2e
35.401921,-102.59762,GHG emissions mtons CO2e
30.122323,-93.8941,GHG emissions mtons CO2e
32.752204,-98.317967,GHG emissions mtons CO2e
32.163978,-94.305156,GHG emissions mtons CO2e
32.777096,-97.805905,GHG emissions mtons CO2e
34.532163,-102.784853,GHG emissions mtons CO2e
30.770894,-102.71986,GHG emissions mtons CO2e
30.784553,-94.837338,GHG emissions mtons CO2e
35.398675,-101.893804,GHG emissions mtons CO2e
30.005891,-104.261619,GHG emissions mtons CO2e
32.87058,-95.79544,GHG emissions mtons CO2e
34.962529,-101.895547,GHG emissions mtons CO2e
31.375191,-101.514395,GHG emissions mtons CO2e
29.830097,-99.812549,GHG emissions mtons CO2e
33.619625,-95.048429,GHG emissions mtons CO2e
31.308366,-103.712706,GHG emissions mtons CO2e
28.312716,-97.161366,GHG emissions mtons CO2e
35.836216,-100.807555,GHG emissions mtons CO2e
31.025481,-96.514941,GHG emissions mtons CO2e
32.898677,-96.404402,GHG emissions mtons CO2e
31.845112,-99.982715,GHG emissions mtons CO2e
32.109423,-94.756382,GHG emissions mtons CO2e
31.3433,-93.851913,GHG emissions mtons CO2e
31.382449,-94.16318,GHG emissions mtons CO2e
30.574388,-95.163136,GHG emissions mtons CO2e
28.011794,-97.517157,GHG emissions mtons CO2e
31.155138,-98.819292,GHG emissions mtons CO2e
30.896233,-100.527216,GHG emissions mtons CO2e
32.744353,-100.913346,GHG emissions mtons CO2e
32.74382,-99.347005,GHG emissions mtons CO2e
31.790139,-94.142579,GHG emissions mtons CO2e
36.278593,-101.899265,GHG emissions mtons CO2e
32.375106,-95.268743,GHG emissions mtons CO2e
32.218071,-97.769217,GHG emissions mtons CO2e
26.530903,-98.740235,GHG emissions mtons CO2e
32.736306,-98.836119,GHG emissions mtons CO2e
31.835773,-101.054911,GHG emissions mtons CO2e
33.17958,-100.253807,GHG emissions mtons CO2e
30.51768,-100.50527,GHG emissions mtons CO2e
34.526319,-101.743862,GHG emissions mtons CO2e
32.772119,-97.291224,GHG emissions mtons CO2e
32.297327,-99.890179,GHG emissions mtons CO2e
30.232343,-102.072513,GHG emissions mtons CO2e
33.171229,-102.339284,GHG emissions mtons CO2e
33.170695,-99.205796,GHG emissions mtons CO2e
33.214599,-94.966783,GHG emissions mtons CO2e
31.398823,-100.463788,GHG emissions mtons CO2e
30.239513,-97.69127,GHG emissions mtons CO2e
31.096675,-95.151687,GHG emissions mtons CO2e
30.769295,-94.375656,GHG emissions mtons CO2e
32.735349,-94.941184,GHG emissions mtons CO2e
31.353816,-102.041546,GHG emissions mtons CO2e
29.350308,-99.768427,GHG emissions mtons CO2e
29.875285,-101.143324,GHG emissions mtons CO2e
32.558787,-95.836906,GHG emissions mtons CO2e
28.79637,-96.971198,GHG emissions mtons CO2e
30.743163,-95.569825,GHG emissions mtons CO2e
30.013578,-95.982102,GHG emissions mtons CO2e
31.513069,-103.105113,GHG emissions mtons CO2e
30.215075,-96.410272,GHG emissions mtons CO2e
27.760799,-99.340752,GHG emissions mtons CO2e
29.27848,-96.229674,GHG emissions mtons CO2e
35.392593,-100.253107,GHG emissions mtons CO2e
33.991103,-98.716851,GHG emissions mtons CO2e
34.08492,-99.24244,GHG emissions mtons CO2e
26.480381,-97.583256,GHG emissions mtons CO2e
30.64903,-97.605069,GHG emissions mtons CO2e
29.173883,-98.086734,GHG emissions mtons CO2e
31.831415,-103.055986,GHG emissions mtons CO2e
33.219095,-97.653997,GHG emissions mtons CO2e
32.783588,-95.382166,GHG emissions mtons CO2e
33.162398,-102.832242,GHG emissions mtons CO2e
33.158788,-98.678281,GHG emissions mtons CO2e
26.996981,-99.182603,GHG emissions mtons CO2e
28.864652,-99.75983,GHG emissions mtons CO2e
38.357535,-113.238948,GHG emissions mtons CO2e
41.621883,-113.043653,GHG emissions mtons CO2e
41.734168,-111.744568,GHG emissions mtons CO2e
39.673284,-110.588484,GHG emissions mtons CO2e
40.890099,-109.505785,GHG emissions mtons CO2e
41.037559,-112.201943,GHG emissions mtons CO2e
40.289649,-110.42983,GHG emissions mtons CO2e
39.009025,-110.7211,GHG emissions mtons CO2e
37.831664,-111.450908,GHG emissions mtons CO2e
38.974326,-109.57345,GHG emissions mtons CO2e
37.909304,-113.30674,GHG emissions mtons CO2e
39.71412,-112.790471,GHG emissions mtons CO2e
37.275089,-111.815329,GHG emissions mtons CO2e
39.094535,-113.525009,GHG emissions mtons CO2e
41.091027,-111.577885,GHG emissions mtons CO2e
38.335881,-112.129375,GHG emissions mtons CO2e
