county_state_name,population,Emissions_per_person
"Kendall County, IL",121452,1.6088166518459968
"Walker County, TX",69926,1.6082143980779682
"Ramsey County, MN",531528,1.605608735569904
"Adams County, ID",3865,1.6041397153945667
"Montour County, PA",18404,1.6036731145403174
"Avery County, NC",17633,1.6031304939601883
"Nye County, NV",43198,1.5997962868651328
"Hennepin County, MN",1209265,1.5996146419519295
"Wake County, NC",998576,1.5981577766739838
"Fairfax city, VA",23620,1.5958509737510584
"Cochise County, AZ",128177,1.5931953470591447
"Northampton County, VA",12118,1.5910216207294934
"Isabella County, MI",70574,1.5909258367104033
"Fairfax County, VA",1132887,1.5857724556818111
"Pend Oreille County, WA",13001,1.5856472579032381
"Accomack County, VA",33060,1.5843617664851786
"Fremont County, CO",46835,1.5817230703533682
"Owyhee County, ID",11356,1.581278619232124
"Harford County, MD",249776,1.5779258215360963
"Harney County, OR",7214,1.5769337399500971
"Hudspeth County, TX",3481,1.5725366274059178
"Kane County, IL",526615,1.5642148438612649
"Lehigh County, PA",358792,1.5638169189948494
"Lincoln County, AR",13935,1.5628991747398637
"Cumberland County, PA",243838,1.558805436396296
"Wicomico County, MD",101527,1.5531730475637022
"Cook County, IL",5227575,1.5518442107478132
"Alpena County, MI",28929,1.548861004528328
"Minidoka County, ID",20331,1.5481776597314445
"Gooding County, ID",15157,1.5418618460117437
"Imperial County, CA",178807,1.5386478158013948
"Dauphin County, PA",271962,1.5323905545627698
"Wasco County, OR",25657,1.5311221109248938
"Howard County, MD",308447,1.5262395160270645
"Susquehanna County, PA",41832,1.526176133103844
"Adams County, PA",101759,1.524356567969418
"Northumberland County, PA",93590,1.5233144566727215
"Luce County, MI",6451,1.5219345837854596
"Oglala Lakota County, SD",14263,1.5209282759587746
"Cecil County, MD",102175,1.5191191583068264
"Grant County, OR",7227,1.518887505188875
"Wayne County, PA",51307,1.5172393630498762
"Washington County, ID",10035,1.5141006477329346
"Grant County, NM",28879,1.5131410367394993
"Bucks County, PA",626220,1.5070151065120885
"Powder River County, MT",1648,1.5054611650485437
"Marquette County, MI",67418,1.5048355038713697
"Chester County, PA",512028,1.5043200762458302
"Jefferson County, WA",30333,1.5038077341509248
"Schoolcraft County, MI",8186,1.5037869533349622
"Santa Cruz County, AZ",46547,1.5033192257288333
"Kent County, MI",629352,1.5028378395556063
"Douglas County, NV",47426,1.4946864589043984
"Wyoming County, PA",27975,1.4924039320822162
"Columbia County, PA",66772,1.491598274725933
"Chippewa County, MI",38330,1.4908948604226455
"Coos County, OR",62944,1.490849008642603
"Hidalgo County, NM",4531,1.490840873979254
"Northampton County, PA",300520,1.4903933182483695
"Wallowa County, OR",6836,1.48785839672323
"San Juan County, WA",16056,1.4878550074738415
"Sierra County, NM",11442,1.4868904037755637
"Baraga County, MI",8612,1.4858337203901533
"Gem County, ID",16853,1.4840087818192607
"Iron County, MI",11393,1.4838058456947247
"Kalawao County, HI",91,1.4835164835164836
"Lake County, OR",7799,1.478779330683421
"Honolulu County, HI",986999,1.4735415132132859
"Bent County, CO",5816,1.470942228335626
"Catron County, NM",3547,1.462080631519594
"Lincoln County, NM",19726,1.461421474196492
"Flathead County, MT",94696,1.4578651685393258
"Lewis County, ID",3826,1.4550444328280188
"Snyder County, PA",40246,1.4541320876608856
"Yakima County, WA",247681,1.4507612614613152
"McCone County, MT",1678,1.4505363528009536
"Clearwater County, ID",8528,1.4487570356472796
"Josephine County, OR",84063,1.4473787516505479
"Klickitat County, WA",20930,1.4440516005733397
"Payette County, ID",22773,1.442980722785755
"Lane County, OR",360273,1.4413986060570734
"Juniata County, PA",24811,1.4408125428237475
"Houghton County, MI",36565,1.4385888144400383
"Crook County, OR",21334,1.437892565857317
"Alger County, MI",9396,1.4366751809280545
"Judith Basin County, MT",1981,1.4346289752650176
"Benewah County, ID",9068,1.4332818703131893
"Schuylkill County, PA",145503,1.4323690920462122
"Ottawa County, MI",276583,1.4271303731610403
"Reeves County, TX",14438,1.4267211525141987
"Kent County, DE",171474,1.4266361080980208
"Huntingdon County, PA",45844,1.4203385393944683
"Alexandria city, VA",151473,1.4198702078918355
"Mifflin County, PA",46585,1.4190619298057314
"LaGrange County, IN",38395,1.418674306550332
"Grays Harbor County, WA",71233,1.4179242766695213
"Golden Valley County, MT",730,1.4164383561643836
"Montgomery County, PA",815876,1.4156305615068956
"Graham County, AZ",37529,1.4153054970822563
"Watauga County, NC",52745,1.4114513224002274
"Chattahoochee County, GA",11882,1.411378555798687
"Jackson County, OR",210916,1.4103861252821028
"Lycoming County, PA",116313,1.4097220431078212
"Prince George's County, MD",897693,1.409583231683883
"Jerome County, ID",22694,1.4058341411826916
"Baker County, OR",16030,1.4031815346225827
"Douglas County, OR",107375,1.4023748544819559
"Gilliam County, OR",1913,1.40041819132253
"District of Columbia, DC",659009,1.3995499302740935
"York County, PA",440604,1.3952074879029697
"Somerset County, PA",76201,1.3950210627157125
"Stevens County, WA",43744,1.394797000731529
"Baltimore County, MD",825666,1.3938178391746783
"Sullivan County, PA",6302,1.3911456680418914
"Blaine County, ID",21427,1.3902552853875951
"Lebanon County, PA",136950,1.3899744432274552
"Pacific County, WA",20743,1.3885166080123414
"Lancaster County, PA",533110,1.388422651985519
"Manassas Park city, VA",15827,1.3854805079926709
"New Castle County, DE",551997,1.3824278030496542
"Clarion County, PA",38939,1.3775135468296567
"Walla Walla County, WA",59809,1.3745590128575966
"Asotin County, WA",22113,1.3681544792655904
"Teton County, ID",10437,1.3677301906678163
"Fremont County, ID",12896,1.3672456575682381
"Mason County, WA",61060,1.3663282017687521
"Union County, NM",4292,1.3650978564771667
"Idaho County, ID",16251,1.3650852255245831
"Luzerne County, PA",318917,1.3634174409015511
"Union County, PA",45178,1.3615033866040993
"Clark County, WA",450893,1.358799094241871
"Cassia County, ID",23441,1.3564694338978713
"Garfield County, MT",1061,1.355325164938737
"Malheur County, OR",30474,1.3551880291395944
"Berks County, PA",414097,1.354238258185884
"Wahkiakum County, WA",4051,1.3507775857812885
"Somerset County, MD",25899,1.350013514035291
"Klamath County, OR",65946,1.349240287507961
"Sussex County, NJ",144694,1.348590819246133
"Dona Ana County, NM",213825,1.3452122062434233
"Los Alamos County, NM",17895,1.3416596814752724
"Otero County, NM",65333,1.3371802917361824
"Boundary County, ID",11141,1.335068665290369
"Lincoln County, OR",46685,1.3330405911963157
"Nez Perce County, ID",39995,1.3292661582697838
"Oneida County, ID",4269,1.328648395408761
"Spokane County, WA",485859,1.3250037562338044
"Colfax County, NM",12716,1.3244731047499214
"Hunterdon County, NJ",125708,1.324052566264677
"Hot Springs County, WY",4781,1.3233633131144111
"Bonner County, ID",41389,1.322766918746527
"Musselshell County, MT",4778,1.3181247383842611
"Lincoln County, ID",5292,1.3167044595616024
"Island County, WA",80113,1.3163032216993498
"Valley County, ID",9897,1.3137314337678083
"Deschutes County, OR",170813,1.3126108668543963
"Sandoval County, NM",138117,1.3125828102261126
"Hood River County, OR",22842,1.3108309254881358
"Harding County, NM",565,1.3026548672566372
"Tillamook County, OR",25552,1.2955150281778334
"Denali Borough, AK",2125,1.2950588235294118
"Sanders County, MT",11375,1.2935384615384615
"Crowley County, CO",5537,1.2866173017879718
"Siskiyou County, CA",43668,1.283434093615462
"Ferry County, WA",7639,1.2828904306846445
"Ocean County, NJ",586166,1.2817034764895952
"Valencia County, NM",75993,1.2802889739844459
"Pierce County, WA",832896,1.2786482345935146
"Baltimore city, MD",621000,1.2759838969404187
"Bear Lake County, ID",5928,1.2746288798920378
"Monmouth County, NJ",627532,1.2744146912029983
"Lackawanna County, PA",213006,1.2744007211064476
"Harrisonburg city, VA",51979,1.2742261297831816
"Clackamas County, OR",394967,1.2721670418034925
"Morrow County, OR",11207,1.269920585348443
"Thurston County, WA",266311,1.2698649323535265
"Shoshone County, ID",12551,1.268504501633336
"Petroleum County, MT",445,1.2674157303370785
"Delaware County, PA",562316,1.266126163936292
"Warren County, NJ",107095,1.265997478873897
"Bradford County, PA",61808,1.2654834325653637
"Luna County, NM",24627,1.2654403703252528
"Converse County, WY",14223,1.2562047388033466
"Eureka County, NV",1730,1.2560693641618497
"Santa Fe County, NM",147320,1.2547515612272604
"Bingham County, ID",45261,1.2546563266388282
"Twin Falls County, ID",80955,1.2543388302143166
"Elmore County, ID",26103,1.2536873156342183
"Jefferson County, OR",22305,1.25321676754091
"Toole County, MT",5114,1.250488854125929
"Fairbanks North Star Borough, AK",100150,1.244053919121318
"Bernalillo County, NM",674777,1.242017733265953
"Potter County, PA",17239,1.2407332211845234
"Matanuska-Susitna Borough, AK",98679,1.2394835780662552
"Coconino County, AZ",138064,1.2385125738787808
"Salem County, NJ",64504,1.2370240605233784
"Blair County, PA",125917,1.2355599323363804
"Cambria County, PA",137762,1.2349994918772955
"Franklin County, WA",87810,1.2306343241088715
"Cape May County, NJ",95404,1.2290784453482033
"Williamsburg city, VA",14988,1.2224446223645584
"Crawford County, PA",87027,1.2219541061969275
"Rosebud County, MT",9348,1.217586649550706
"Kenai Peninsula Borough, AK",57637,1.215503929767337
"Prairie County, MT",1414,1.214992927864215
"Park County, MT",15843,1.2129015969197754
"Kitsap County, WA",257488,1.2056212328341516
"Union County, OR",25758,1.1981132075471699
"Kootenai County, ID",147716,1.1972027403937284
"Phillips County, MT",4150,1.195421686746988
"Adams County, WA",19100,1.1951832460732985
"Venango County, PA",53460,1.19337822671156
"Caribou County, ID",6813,1.1915455746367238
"Canyon County, ID",202782,1.1899576885522383
"Kittitas County, WA",42785,1.1863971017880097
"San Juan County, NM",122537,1.1835282404498233
"Modoc County, CA",9033,1.1811136942322595
"Bonneville County, ID",108989,1.1806329079081375
"Snohomish County, WA",758649,1.1805670342938566
"Power County, ID",7696,1.1803534303534304
"San Miguel County, NM",28350,1.1793298059964727
"Yamhill County, OR",102217,1.1769079507322657
"Clearfield County, PA",81170,1.1727115929530614
"Polk County, OR",78470,1.1720020389957946
"Linn County, OR",119862,1.1704209841317514
"Torrance County, NM",15599,1.1671902045002884
"Indiana County, PA",87491,1.1664971254186145
"Morris County, NJ",498215,1.1655550314623204
"Columbia County, OR",49645,1.1638432873401148
"Umatilla County, OR",76582,1.1632890235303335
"Burlington County, NJ",450236,1.162010590001688
"Stillwater County, MT",9342,1.1581031898950973
"Jefferson County, PA",44575,1.157352776219854
"Jefferson County, ID",27096,1.1561485090050192
"Gloucester County, NJ",291286,1.1543877838275785
"Concho County, TX",4142,1.1542732979237083
"Sweet Grass County, MT",3634,1.1483214089157954
"Tioga County, PA",42031,1.146843996098118
"Washington County, UT",151959,1.145229963345376
"Whitman County, WA",47494,1.1451130669137155
"El Paso County, TX",833592,1.1444903501952994
"Haines Borough, AK",2528,1.1400316455696202
"Park County, WY",29083,1.13712478079978
"Carbon County, MT",10340,1.1327852998065764
"Broadwater County, MT",5692,1.1321152494729445
"Mineral County, NV",4519,1.1321088736446117
"Navajo County, AZ",108209,1.1314770490439796
"Warren County, PA",40649,1.1309995325838273
"Meagher County, MT",1960,1.1280612244897958
"Sublette County, WY",10032,1.1260964912280702
"King County, WA",2079550,1.1246303286768773
"Southeast Fairbanks Census Area, AK",6970,1.1243902439024391
"Bannock County, ID",83815,1.1239873530990874
"Maui County, HI",162456,1.1216021568917123
"Anchorage Municipality, AK",299321,1.1172854560822663
"Marion County, OR",326527,1.1168693553672437
"Latah County, ID",38593,1.1145026300106238
"Ada County, ID",425798,1.1135702845011015
"Fergus County, MT",11429,1.111733310000875
"Madison County, MT",7810,1.107810499359795
"McKean County, PA",42609,1.1016921307704945
"Kane County, UT",7216,1.1010254988913526
"Benton County, OR",87455,1.097044194156995
"Beaverhead County, MT",9317,1.0919823977675218
"Esmeralda County, NV",1069,1.0888681010289991
"Washington County, OR",564088,1.079000085093106
"Skagit County, WA",120475,1.0759659680431626
"Ravalli County, MT",41130,1.075297836129346
"Cumberland County, NJ",155744,1.0745518286418738
"Clatsop County, OR",37660,1.0728890069038768
"Franklin County, ID",13013,1.0726965342349957
"Del Norte County, CA",27628,1.0701824236282034
"Chouteau County, MT",5837,1.0700702415624466
"Natrona County, WY",80871,1.0698272557529893
"Multnomah County, OR",778193,1.0673162056199426
"Storey County, NV",3941,1.0657193605683837
"Wayne County, UT",2716,1.0570692194403535
"Somerset County, NJ",331686,1.053996852444782
"Cibola County, NM",27373,1.0539582800569904
"Atlantic County, NJ",274026,1.0538598527147058
"De Baca County, NM",1977,1.0531107738998482
"Teton County, MT",6067,1.0525795285973298
"Camden County, NJ",511145,1.0492013029570866
"Erie County, PA",279133,1.046834304793772
"Custer County, MT",11980,1.044908180300501
"Summit County, UT",39009,1.037222179497039
"Gallatin County, MT",97958,1.030982666040548
"Grand County, UT",9428,1.0300169707254985
"Jefferson County, MT",11601,1.027497629514697
"Wheatland County, MT",2109,1.0218112849691796
"Hawaii County, HI",193680,1.0185254027261461
"Kauai County, HI",70447,1.0103482050335713
"Missoula County, MT",113101,1.009619720426875
"Churchill County, NV",24148,1.0068328640053006
"Elko County, NV",52029,1.0065155970708644
"Granite County, MT",3212,1.0040473225404731
"Taos County, NM",32961,1.0038226995540185
"Duchesne County, UT",20078,1.0034365972706445
"Mineral County, MT",4223,0.997632015155103
"Yellowstone County, MT",155344,0.9914512308167679
"Lewis and Clark County, MT",65989,0.9912561184439831
"Clark County, ID",960,0.9791666666666666
"Washoe County, NV",439914,0.9762294448460381
"Humboldt County, NV",17091,0.9710373880989994
"Mercer County, NJ",371101,0.9681515274817368
"Uintah County, UT",36308,0.967445191142448
"Lexington city, VA",7036,0.9613416714042069
"Rio Arriba County, NM",39924,0.9492786293958522
"Whatcom County, WA",209729,0.9490580701762751
"Blaine County, MT",6609,0.9485550007565441
"Philadelphia County, PA",1559938,0.9465869797389383
"Glacier County, MT",13695,0.943921139101862
"Litchfield County, CT",185141,0.9304692099534949
"Lander County, NV",5907,0.9261892669713899
"Carbon County, UT",20733,0.9255775816331452
"Cascade County, MT",82049,0.9168667503564943
"Big Horn County, MT",13214,0.9166792795519904
"Silver Bow County, MT",34560,0.9152199074074074
"Deer Lodge County, MT",9176,0.9147776809067132
"Uinta County, WY",20893,0.9130330732781314
"Beaver County, UT",6437,0.9092745067578064
"Pondera County, MT",6166,0.9078819331819656
"Guadalupe County, NM",4469,0.9022152606847169
"Garfield County, UT",5020,0.9005976095617529
"Middlesex County, CT",164438,0.900381906858512
"Middlesex County, NJ",831852,0.8936517553603285
"Sweetwater County, WY",44812,0.8874631795054896
"Emery County, UT",10570,0.8846736045411542
"Hill County, MT",16529,0.8822070300683647
"Liberty County, MT",2292,0.8726003490401396
"Essex County, NJ",792586,0.8656852379426333
"Fairfield County, CT",941618,0.864755134247646
"Millard County, UT",12604,0.8623452872104094
"Nantucket County, MA",10694,0.8589863474845708
"Lyon County, NV",51897,0.8528045937144729
"Shasta County, CA",179228,0.8504474747249313
"Barnstable County, MA",214703,0.8497552432895674
"Tooele County, UT",61986,0.8486432420223922
"Wasatch County, UT",27895,0.846603333930812
"Hoonah-Angoon Census Area, AK",2107,0.8424299952539155
"Passaic County, NJ",507204,0.8361467969495509
"Socorro County, NM",17324,0.8358924036019395
"Washington County, RI",126319,0.8357491747084762
"Sevier County, UT",20913,0.8357002821211686
"Davis County, UT",329292,0.8352100870959513
"New London County, CT",272033,0.835167056937945
"Box Elder County, UT",51528,0.8346141903431145
"Windham County, CT",117078,0.8329062676164608
"Salt Lake County, UT",1092518,0.8322938386369836
"Madison County, ID",38114,0.8317940914099806
"Juneau City and Borough, AK",32524,0.8302176854015496
"Morgan County, UT",10645,0.8223579145138563
"Weber County, UT",241328,0.8204186832858185
"Union County, NJ",550436,0.8159422712177256
"Carson City, NV",54412,0.8100786591193119
"Carroll County, NH",47416,0.808925257297115
"Apache County, AZ",72346,0.8088491416249689
"Kent County, RI",164886,0.8061751755758524
"Grand Isle County, VT",6945,0.8038876889848812
"Rockingham County, NH",300365,0.8014915186523064
"Juab County, UT",10507,0.7973731797849053
"Franklin County, MA",70916,0.79502510011845
"New Haven County, CT",860874,0.7950071671347956
"Newport County, RI",82714,0.7938922068815436
"Pershing County, NV",6690,0.7931240657698057
"Placer County, CA",370571,0.7927225821772346
"Nassau County, NY",1356801,0.7916179307061242
"Hartford County, CT",895699,0.7854334994233554
"Tolland County, CT",151689,0.7842559447290179
"Dukes County, MA",17137,0.7783159246075743
"Powell County, MT",6928,0.7765588914549654
"Trinity County, CA",13180,0.7716236722306525
"Rich County, UT",2284,0.7701401050788091
"Sagadahoc County, ME",35134,0.7664939944213582
"York County, ME",200536,0.7639426337415726
"Utah County, UT",564177,0.7631877939015592
"Lincoln County, ME",34165,0.7623006000292697
"Daggett County, UT",751,0.7616511318242344
"Belknap County, NH",60392,0.7603324943701153
"Mora County, NM",4598,0.7594606350587212
"Westchester County, NY",969229,0.7580943203309022
"Bennington County, VT",36503,0.7569514834397173
"Piscataquis County, ME",17044,0.7554564656183994
"Hudson County, NJ",668526,0.7520590074282825
"Plumas County, CA",18754,0.7494934413991682
"Somerset County, ME",51363,0.7486517532075618
"Hampden County, MA",468072,0.7485643234374199
"Worcester County, MA",813589,0.7470651643520254
"Bristol County, RI",49228,0.7465669943934347
"Iron County, UT",47751,0.7461833260036439
"Orange County, VT",28897,0.7424646157040523
"Plymouth County, MA",506657,0.7423029781489252
"Windsor County, VT",55894,0.7420832289691202
"Berkshire County, MA",128563,0.7419786408220095
"Waldo County, ME",39071,0.7401141511607074
"Rutland County, VT",60133,0.7394941213643091
"Hillsborough County, NH",404948,0.7384602467477306
"Windham County, VT",43609,0.7361324497236809
"Inyo County, CA",18326,0.7347484448324785
"Ketchikan Gateway Borough, AK",13715,0.7263580021873861
"Cheshire County, NH",76320,0.7249213836477988
"Sanpete County, UT",28551,0.7242828622465063
"Sullivan County, NH",43051,0.7213769714989199
"Cache County, UT",118824,0.7203931865616374
"Piute County, UT",1859,0.7197417966648736
"Sacramento County, CA",1479300,0.718465490434665
"Essex County, VT",6173,0.7182893244775636
"Addison County, VT",36926,0.715241293397606
"Kennebec County, ME",120953,0.7151042140335502
"Aroostook County, ME",69405,0.7098047691088538
"Forest County, PA",7493,0.7091952488989723
"Coos County, NH",32219,0.7060119805083956
"Washington County, VT",58963,0.7059342299408103
"Knox County, ME",39717,0.7023189062618023
"El Dorado County, CA",183000,0.7011038251366121
"Stanislaus County, CA",530561,0.6975635223847965
"Merrimack County, NH",147715,0.693910571032055
"Franklin County, VT",48625,0.6924215938303342
"Norfolk County, MA",691218,0.6899661177804977
"Hampshire County, MA",161035,0.6885459682677679
"Androscoggin County, ME",107376,0.686531440917896
"Bristol County, MA",554868,0.6788785801307698
"Hancock County, ME",54483,0.6780463630857332
"Franklin County, ME",30270,0.6776346217376941
"Nevada County, CA",98639,0.6773689919808595
"Essex County, MA",769362,0.6746187100480658
"Strafford County, NH",125913,0.6695813776178791
"Amador County, CA",36963,0.6680734788842897
"Sitka City and Borough, AK",8921,0.6651720659118933
"Caledonia County, VT",30859,0.663242490035322
"Tuolumne County, CA",53864,0.657247883558592
"Calaveras County, CA",44787,0.6564181570545025
"Riverside County, CA",2323892,0.6560395233513433
"Middlesex County, MA",1567610,0.6547700001913741
"Orleans County, VT",27076,0.6545279952725661
"Sierra County, CA",2931,0.654042988741044
"Mariposa County, CA",17645,0.6515726834797393
"Lamoille County, VT",25136,0.6497056015276894
"Cumberland County, ME",288204,0.6487071657575884
"Penobscot County, ME",152978,0.6462693982141223
"Washington County, ME",31925,0.6440407204385278
"Oxford County, ME",57299,0.6399937171678389
"Tehama County, CA",63015,0.6394191859081171
"Petersburg Census Area, AK",3196,0.6370463078848561
"San Juan County, UT",15540,0.6342342342342342
"Grafton County, NH",89164,0.6330806154950428
"Providence County, RI",631344,0.6278257178337008
"Chittenden County, VT",160510,0.6263098872344403
"Lake County, CA",64076,0.6230101754166927
"Yuba County, CA",73897,0.61662855055009
"Sutter County, CA",95406,0.610076934364715
"Wrangell City and Borough, AK",2401,0.6064139941690962
"Butte County, CA",223877,0.6004636474492691
"Fresno County, CA",963160,0.5866294281323975
"Marin County, CA",259358,0.5841423823440958
"Bristol Bay Borough, AK",942,0.5817409766454352
"Tulare County, CA",455769,0.5796203778668579
"Mono County, CA",14051,0.5795317059284036
"Glenn County, CA",27976,0.5778881898770375
"Merced County, CA",265001,0.5750657544688511
"Mendocino County, CA",87409,0.5732704870207873
"Contra Costa County, CA",1107925,0.57133650743507
"San Joaquin County, CA",714860,0.5707453207621073
"Madera County, CA",153366,0.5562901816569513
"Colusa County, CA",21361,0.5561069238331539
"Kern County, CA",871337,0.5511782467633074
"Lassen County, CA",31945,0.551103459070277
"Napa County, CA",140823,0.5478792526788948
"Kodiak Island Borough, AK",13918,0.5451932748958184
"Kings County, CA",150261,0.5446256846420562
"Valdez-Cordova Census Area, AK",9522,0.532871245536652
"Lake and Peninsula Borough, AK",1411,0.5301204819277109
"Solano County, CA",429596,0.5255542416596057
"Suffolk County, MA",767719,0.5237567391193914
"Orange County, CA",3132211,0.5189864284366539
"San Bernardino County, CA",2106754,0.5164171991604145
"Queens County, NY",2310011,0.5068157684097608
"Sonoma County, CA",497776,0.5067218990067822
"Yolo County, CA",209671,0.5048909958935666
"Warren County, NY",64911,0.5008858282879635
"Ventura County, CA",843110,0.500636927565798
"Los Angeles County, CA",10057155,0.4974703084520424
"Santa Cruz County, CA",270931,0.4962481222156195
"Saratoga County, NY",224929,0.4941470419554615
"Humboldt County, CA",135182,0.49002825820005624
"Washington County, NY",62465,0.4879692627871608
"Alpine County, CA",1184,0.4864864864864865
"Kings County, NY",2606852,0.48256364381253714
"Yukon-Koyukuk Census Area, AK",5600,0.4807142857142857
"Wayne County, NY",91874,0.47149356727692276
"McKinley County, NM",74346,0.4662792887310683
"San Benito County, CA",58051,0.464298633959794
"San Mateo County, CA",754748,0.4625610137423352
"Santa Clara County, CA",1885056,0.4624462084946018
"Seneca County, NY",35036,0.4588137915287133
"Albany County, NY",307891,0.45775940186624486
"San Luis Obispo County, CA",278680,0.4559279460312904
"Bronx County, NY",1436785,0.453219514401946
"Tioga County, NY",49649,0.45118733509234826
"Yates County, NY",25106,0.4484983669242412
"Schuyler County, NY",18336,0.44835296684118675
"Sullivan County, NY",75818,0.4440502255401092
"Yakutat City and Borough, AK",646,0.44272445820433437
"Steuben County, NY",98151,0.43228291102484945
"San Diego County, CA",3253356,0.4306024302289697
"Schoharie County, NY",31667,0.4302270502415764
"Schenectady County, NY",154845,0.4286867512673964
"Alameda County, CA",1605217,0.42660649619334956
"Skagway Municipality, AK",1014,0.4240631163708087
"Ulster County, NY",180505,0.4047644109581452
"Bergen County, NJ",930310,0.4026625533424342
"Monterey County, CA",430201,0.3893040694930974
"Kusilvak Census Area, AK",7993,0.3888402352058051
"Wyoming County, NY",41239,0.3877155120153253
"Allegany County, NY",47700,0.38607966457023063
"Dillingham Census Area, AK",4980,0.38353413654618473
"Prince of Wales-Hyder Census Area, AK",6374,0.3834326953247568
"Rockland County, NY",322642,0.38299105510131976
"Santa Barbara County, CA",439395,0.38223921528465277
"St. Lawrence County, NY",111529,0.37850245227698626
"San Francisco County, CA",850282,0.3750049983417266
"Aleutians East Borough, AK",3299,0.36344346771749014
"Tompkins County, NY",104268,0.3622204319637856
"Bethel Census Area, AK",17885,0.3539837852949399
"Nome Census Area, AK",9879,0.33960927219354187
"Richmond County, NY",473324,0.335569292915635
"North Slope Borough, AK",9681,0.3317839066212168
"Northwest Arctic Borough, AK",7723,0.2888773792567655
"Columbia County, NY",61860,0.26532492725509216
"Aleutians West Census Area, AK",5714,0.26356317815890795
"Fulton County, NY",54297,0.2631084590308857
"Montgomery County, NY",49667,0.25016610626774316
"New York County, NY",1634989,0.24890626175466624
"Putnam County, NY",99408,0.2428074199259617
"Rensselaer County, NY",159959,0.23162810470182985
"Oswego County, NY",120513,0.23079667753686325
"Chenango County, NY",49286,0.23032909954145192
"Clinton County, NY",81505,0.22963008404392368
"Otsego County, NY",60979,0.22652060545433675
"Delaware County, NY",46480,0.22596815834767642
"Cayuga County, NY",78783,0.22542934389398728
"Ontario County, NY",109450,0.22186386477843764
"Oneida County, NY",232858,0.21783232699756933
"Monroe County, NY",749236,0.21764570842831898
"Lewis County, NY",27107,0.21459401630575128
"Dutchess County, NY",295905,0.21394028488873118
"Broome County, NY",197381,0.21277630572344855
"Genesee County, NY",59053,0.21277496486207306
"Orleans County, NY",41938,0.21064428441985789
"Essex County, NY",38598,0.20988134100212447
"Chemung County, NY",87742,0.20968293405666613
"Herkimer County, NY",63558,0.2094464898203216
"Onondaga County, NY",468050,0.20868496955453478
"Greene County, NY",48069,0.20697330920135637
"Madison County, NY",72089,0.2065779799969482
"Niagara County, NY",213374,0.20509527871249544
"Franklin County, NY",51007,0.20018820946144647
"Cattaraugus County, NY",78506,0.19880009171273533
"Cortland County, NY",48713,0.1967852523966908
"Jefferson County, NY",117966,0.19429327094247495
"Orange County, NY",376242,0.18990437005969563
"Livingston County, NY",64622,0.1846584754418
"Chautauqua County, NY",131748,0.18236329963263198
"Erie County, NY",922129,0.18109613730833754
"Hamilton County, NY",4697,0.13050883542686822
